II	12602266	12603546	ED3048	ECA2602	78	126	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA2603	50	76	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA2609	143	105	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA2615	12	133	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA2656	35	135	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA348	341	84	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA349	205	62	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA372	374	88	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA594	369	53	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA712	417	55	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA738	394	66	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA743	392	56	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA760	389	50	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA768	413	49	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA777	390	50	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA778	391	50	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA807	411	66	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA812	408	66	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ECA930	168	95	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ED3005	165	67	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ED3011	88	65	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ED3040	91	27	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ED3046	278	123	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ED3049	277	119	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	ED3077	31	51	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JR4305	360	104	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU1088	64	44	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2016	42	84	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2017	291	45	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2576	327	146	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2581	309	64	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2829	285	70	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2838	308	112	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU2866	243	62	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU323	146	45	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU3282	10	45	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU4047	344	82	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU4082	414	48	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU4098	69	54	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU751	201	105	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	JU830	169	92	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY1	149	23	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY16	361	48	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY18	293	69	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY2212	175	57	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY23	416	48	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY518	138	67	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	MY795	245	62	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC166	283	54	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC1779	18	113	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC1805	297	70	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC1808	239	72	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC1811	288	70	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC207	30	112	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC252	322	61	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	NIC266	323	29	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	PB306	352	57	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	PS2025	338	75	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QG2823	79	69	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QG2824	11	59	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QG2841	196	46	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QG536	20	125	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QG556	357	86	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QG557	276	56	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QX1212	281	73	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QX1233	261	52	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	QX1793	376	87	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	TWN2530	110	72	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	TWN2542	136	79	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	XZ1515	337	66	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	XZ1672	127	25	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	XZ1735	253	80	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	XZ1756	204	44	#CC0000	II	12278712	15257187	1280
II	12602266	12603546	ED3048	XZ2020	328	61	#CC0000	II	12278712	15257187	1280
II	12602266	12620323	JU2862	EG4725	331	40	#CEFF66	II	12278712	15257187	18057
II	12602266	12620323	JU2862	JU2862	141	90	#CEFF66	II	12278712	15257187	18057
II	12602266	12620323	JU2862	NIC256	260	62	#CEFF66	II	12278712	15257187	18057
II	12602266	12620323	JU2862	NIC260	240	54	#CEFF66	II	12278712	15257187	18057
II	12602266	12620323	JU2862	NIC271	271	62	#CEFF66	II	12278712	15257187	18057
II	12603117	12795319	ECA1281	ECA1281	511	39	#A700CC	II	12278712	15257187	192202
II	12603117	12795319	ECA1281	ECA1919	519	61	#A700CC	II	12278712	15257187	192202
II	12603546	12606460	JU3282	CX11254	286	79	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	CX11271	49	115	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	CX11276	97	124	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2546	109	95	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2555	220	89	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2583	230	79	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2602	78	127	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2603	50	77	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2609	143	106	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2615	12	134	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ECA2656	35	136	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	ED3046	278	124	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	JU2576	327	147	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	JU4047	344	83	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	JU4098	69	55	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	NIC1779	18	114	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	NIC1805	297	71	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	NIC1811	288	71	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	NIC207	30	113	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	QG2823	79	70	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	QG2824	11	60	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	QG536	20	126	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	XZ1735	253	81	#CC1100	II	12278712	15257187	2914
II	12603546	12606460	JU3282	XZ2020	328	62	#CC1100	II	12278712	15257187	2914
II	12603546	12657301	JU3282	CB4855	228	54	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CB4857	203	55	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CB4858	54	55	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CX11262	304	51	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CX11264	312	49	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CX11292	38	32	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CX11314	213	49	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	CX11315	248	51	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1298	398	74	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1316	96	66	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1413	346	71	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1757	407	69	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1853	402	65	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1889	375	79	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA189	378	71	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA1901	371	71	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA2332	397	62	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA2523	415	49	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA2559	57	115	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA348	341	85	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA349	205	63	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA372	374	89	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA594	369	54	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA712	417	56	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA738	394	67	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA743	392	57	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA760	389	51	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA768	413	50	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA777	390	51	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA778	391	51	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA807	411	67	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA812	408	67	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ECA930	168	96	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ED3005	165	68	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ED3011	88	66	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ED3040	91	28	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ED3049	277	120	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	ED3077	31	52	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JR4305	360	105	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU1088	64	45	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2016	42	85	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2017	291	46	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2478	103	80	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2581	309	65	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2829	285	71	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2838	308	113	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU2866	243	63	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU323	146	46	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU3282	10	46	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU4082	414	49	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU751	201	106	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	JU830	169	93	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY1	149	24	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY16	361	49	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY18	293	70	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY2212	175	58	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY23	416	49	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY518	138	68	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	MY795	245	63	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	NIC166	283	55	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	NIC1808	239	73	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	NIC252	322	62	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	NIC266	323	30	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	PB306	352	58	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	PS2025	338	76	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	QG2841	196	47	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	QG556	357	87	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	QG557	276	57	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	QX1212	281	74	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	QX1233	261	53	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	QX1793	376	88	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	TWN2530	110	73	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	TWN2542	136	80	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	XZ1515	337	67	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	XZ1672	127	26	#CC1100	II	12278712	15257187	53755
II	12603546	12657301	JU3282	XZ1756	204	45	#CC1100	II	12278712	15257187	53755
II	12603546	12660425	ECA1228	ECA1228	504	39	#D966FF	II	12278712	15257187	56879
II	12603546	12660425	ECA1228	ECA722	527	80	#D966FF	II	12278712	15257187	56879
II	12605064	12725678	ECA1196	ECA1187	447	26	#7966FF	II	12278712	15257187	120614
II	12606460	12607106	ED3048	ED3017	60	111	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	EG4349	251	104	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU1212	318	25	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU1409	107	87	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU1530	56	109	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU1652	211	72	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU1808	160	121	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU2106	351	68	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU2565	167	26	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU2575	134	31	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU2587	172	104	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU2593	254	106	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU2825	252	32	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU311	234	94	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU3134	207	71	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU3144	147	109	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU360	131	118	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU3795	267	76	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU440	108	31	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU561	90	64	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	JU642	133	97	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	MY2453	227	85	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	NIC1809	186	85	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	NIC522	164	55	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	NIC526	221	106	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	NIC527	255	119	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	WN2050	336	31	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	WN2066	150	31	#CC0000	II	12278712	15257187	646
II	12606460	12607106	ED3048	WN2069	246	30	#CC0000	II	12278712	15257187	646
II	12606460	12688503	QG2824	CX11254	286	80	#FF1800	II	12278712	15257187	82043
II	12606460	12688503	QG2824	QG536	20	127	#FF1800	II	12278712	15257187	82043
II	12606460	12688503	QG2824	XZ1735	253	82	#FF1800	II	12278712	15257187	82043
II	12606460	12735224	QG2824	CX11271	49	116	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	CX11276	97	125	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2546	109	96	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2555	220	90	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2583	230	80	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2602	78	128	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2603	50	78	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2609	143	107	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2615	12	135	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ECA2656	35	137	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	ED3046	278	125	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	JU2576	327	148	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	JU4047	344	84	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	JU4098	69	56	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	NIC1779	18	115	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	NIC1805	297	72	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	NIC1811	288	72	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	NIC207	30	114	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	QG2823	79	71	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	QG2824	11	61	#FF1800	II	12278712	15257187	128764
II	12606460	12735224	QG2824	XZ2020	328	63	#FF1800	II	12278712	15257187	128764
II	12607106	12619019	JU1530	ED3017	60	112	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	EG4349	251	105	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU1212	318	26	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU1409	107	88	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU1530	56	110	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU1652	211	73	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU1808	160	122	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU2106	351	69	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU2565	167	27	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU2575	134	32	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU2587	172	105	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU2593	254	107	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU2825	252	33	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU311	234	95	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU3132	202	110	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU3134	207	72	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU3144	147	110	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU360	131	119	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU3795	267	77	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU440	108	32	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU561	90	65	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	JU642	133	98	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	MY2453	227	86	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	NIC1809	186	86	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	NIC522	164	56	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	NIC526	221	107	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	NIC527	255	120	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	WN2050	336	32	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	WN2066	150	32	#FF8400	II	12278712	15257187	11913
II	12607106	12619019	JU1530	WN2069	246	31	#FF8400	II	12278712	15257187	11913
II	12608690	12660425	ECA1228	ECA1276	522	66	#D966FF	II	12278712	15257187	51735
II	12613391	12629063	ECA2091	ECA2091	510	56	#E266FF	II	12278712	15257187	15672
II	12613391	12629063	ECA2091	ECA2199	540	28	#E266FF	II	12278712	15257187	15672
II	12613391	12794931	ED3048	CX11307	306	133	#CC0000	II	12278712	15257187	181540
II	12615103	12623308	KR314	ECA396	528	64	#FFE266	II	12278712	15257187	8205
II	12619019	12680053	JU310	JU3144	147	111	#FF6800	II	12278712	15257187	61034
II	12619019	12682870	JU310	ED3017	60	113	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	EG4349	251	106	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU1212	318	27	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU1409	107	89	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU1530	56	111	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU1652	211	74	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU1808	160	123	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU2106	351	70	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU2565	167	28	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU2575	134	33	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU2587	172	106	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU2593	254	108	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU2825	252	34	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU310	44	111	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU311	234	96	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU3132	202	111	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU3134	207	73	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU360	131	120	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU3795	267	78	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU440	108	33	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU561	90	66	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	JU642	133	99	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	MY2453	227	87	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	NIC1809	186	87	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	NIC522	164	57	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	NIC526	221	108	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	NIC527	255	121	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	WN2050	336	33	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	WN2066	150	33	#FF6800	II	12278712	15257187	63851
II	12619019	12682870	JU310	WN2069	246	32	#FF6800	II	12278712	15257187	63851
II	12620323	12646551	NIC276	EG4725	331	41	#AFFF00	II	12278712	15257187	26228
II	12620323	12646551	NIC276	JU2862	141	91	#AFFF00	II	12278712	15257187	26228
II	12620323	12646551	NIC276	NIC256	260	63	#AFFF00	II	12278712	15257187	26228
II	12620323	12646551	NIC276	NIC260	240	55	#AFFF00	II	12278712	15257187	26228
II	12620323	12646551	NIC276	NIC271	271	63	#AFFF00	II	12278712	15257187	26228
II	12620730	12626615	ECA2489	ECA746	531	71	#6E00FF	II	12278712	15257187	5885
II	12620730	12700316	ECA2489	ECA1289	535	55	#6E00FF	II	12278712	15257187	79586
II	12620730	12700316	ECA2489	ECA2489	470	22	#6E00FF	II	12278712	15257187	79586
II	12622002	12626615	ECA2489	ECA1261	534	62	#6E00FF	II	12278712	15257187	4613
II	12623308	12624000	ED3048	ECA2522	235	67	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	ECA2527	290	67	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	ECA2529	106	67	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	ECA2533	302	65	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	ECA2536	92	65	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	ECA396	528	65	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	ECA640	256	87	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	JU2879	343	27	#CC0000	II	12278712	15257187	692
II	12623308	12624000	ED3048	KR314	87	48	#CC0000	II	12278712	15257187	692
II	12623308	12695832	QG2818	JU258	353	127	#FF0200	II	12278712	15257187	72524
II	12623308	12695832	QG2818	NIC1782	324	94	#FF0200	II	12278712	15257187	72524
II	12623308	12695832	QG2818	NIC1783	326	89	#FF0200	II	12278712	15257187	72524
II	12623308	12695832	QG2818	NIC1785	362	101	#FF0200	II	12278712	15257187	72524
